strainName,TestNumber,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
C57BL/6J,1,0.559088941443528,0.560517717035877,0.53035721714499,0.364204002662732,0.618312129016477,0.603810492713659,0.69665358839399,0.452442875461152,0.635679950918699,0.566350990503632,0.42241317319526,0.517674286271461,0.516762249223202,0.830479379635642,0.691025325150967,0.682699299350258,0.447126753095063,0.376440049823489,0.499224843576964,0.447278809394469,0.501374111816715,0.565963877920765,0.686964741129816,0.610759545338607,0.581006789021341,0.563104884645047,0.723473411935627,0.619774510967049,0.577053916217733,0.366554679868275,0.641937691680431,0.722886574781964,0.619795754888478,0.631813615273084,0.607425258319445,0.32801829217286,0.404662959895159,0.388158615917657,0.49273939472211,0.492011856225708,0.336168608488855,0.476667249416893,0.486746112236942,0.314444837062967,0.329384105398073,0.499272915793,0.400686216938447,0.477288754901638,0.402061493361954,0.492777727671299,0.402142042346013,0.4851946917361,0.576121514960169,0.55556137774727,0.552958105706632,0.319868028342246,0.505318491426722,0.386362092688538,0.768304410156981,3.4266891049849,1.89643935368949,0.721347812547225,0.689094736270388,0.397332913870025,0.437248975603908,0.283498187334985,0.305324781539629,0.451793463137011,0.468200455645514,0.414386963544409,0.42912326641395,0.540674886908328,0.441007054617296,0.538978869921839,0.50187526117331,0.658836094943196,0.465093061177605,0.615875528549939,0.633709449721768,0.487139154200887,0.621531173795812,0.635512129441025,0.600984747449273,0.687111587250087,0.50841409194562,0.48211444007967,0.450442375152842,0.534960123124456,0.427016002822689,0.223908711556989,0.517125065466115,0.662429535036663,0.669165649646384,0.657687869230787,0.616025702926969,0.49882350474781,0.579591426974401,0.485784703112169,0.822491134703996,0.791886916730469,0.790917610542758,0.76949045189369,0.570518769775953,0.570849367171411,0.445817102508292,0.733045701167397,0.831489693929583,0.746572985194497,0.598475934724567,0.522406823164561,0.73332492419421,0.841376121468739,0.71480852136934,0.768190080644107,0.665310370345217,0.755330759042392,0.700014364931971,0.698393473941763,0.764000872599851,0.721111872966555,0.543214813249172,0.370140513859264,0.543540246899896,0.638284941594792,0.714907064667227,0.574152128504865,0.528984351795443,0.674474363239009,0.539895977635199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C57BL/6J,2,0.587780098714174,0.518810177232483,0.357208933570008,0.509262647800174,0.687845670675237,0.255387287598006,0.443595912214409,0.48906270899889,0.521339727156018,0.57970576828058,0.435110330835755,0.657809580687637,0.383803335055859,0.500879226959953,0.573432646437226,0.656557435923672,0.535916245529301,0.78947267914166,0.5383385964655,0.669037866392229,0.80430535936988,0.726828804541421,0.717357496495142,0.643290499437592,0.337270745181902,0.478791186217959,0.661701846252021,0.68680589203452,0.697244178494482,0.679399162659347,0.871551617646495,0.628397344219581,0.808358006496297,0.743819273151154,0.743188027651445,0.608399083204803,0.60001481463192,0.387717680793641,0.463290285770044,0.528511957186296,0.811507513486132,0.758246222102908,0.823525011426152,0.684641755470212,0.654618209340376,0.772681406244227,0.776622602469608,0.844275889610605,0.842186044371037,0.794919702443796,0.685641710775793,0.625723137213612,0.888965003685622,0.712587226629523,0.729344911547342,0.776765086754033,0.646986948176786,0.609845517779344,0.591671924859264,2.30404658517719,1.99591084748571,1.20589703816979,0.692667067693179,0.601354859186044,0.66315039353411,0.483374825805215,0.538217324961663,0.637790369600824,0.681526065369314,0.548507165961495,0.649729943899771,0.611484168960153,0.472030601644521,0.687819824598791,0.777276155701577,0.757253516920779,0.627798711548712,0.63567505675288,0.623332352940405,0.6792067268349,0.65556972677715,0.641719997783734,0.879799787830542,0.756104343181401,0.561492554615722,0.608618106861766,0.673897123701632,0.630046206418404,0.771168233555068,0.702232630021325,0.745937813910933,0.755404306756764,0.842149960253847,0.75830805818685,0.966785969649493,0.71087426611337,0.70091091524609,0.664198430858998,0.690225727972781,0.480385955942372,0.572190818987279,0.846760099831509,0.655350627103114,0.781790253200947,0.690531518308743,0.766444967945442,0.693588174319283,0.709603645236785,0.826882297145932,0.786179227516078,0.606875055784412,0.829328041247853,0.784071212752175,0.787216545106166,0.837343418198292,0.757951625545237,0.698938560326379,0.794831987836982,0.440500346827963,0.562067611591346,0.777203248120393,0.935306307521172,0.846178599482534,0.817387505001963,0.770495151041055,0.873121411946815,0.802456229335906,0.689726274208351,0.672376300064844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C57BL/6J,3,0.733397269940075,0.649825275661765,0.630966542518522,0.616649459219381,0.430233140931235,0.478065662621546,0.407679067677287,0.649533507817555,0.852955710716825,0.492720790892548,0.637415266699992,0.613284780686935,0.635994060070096,0.5819821494017,0.56855762924947,0.749103834962521,0.832017895106696,0.817855257501119,0.843535153716521,0.630393968527266,0.902090227071426,0.931803508137728,1.07386115386384,0.729422069556135,0.713890436660666,0.767999493634092,0.816635985818243,1.01480594751465,1.16083691073868,0.857596706564986,0.782411443338265,0.810224934474646,0.835712869351669,1.02197765794235,0.839505145242654,0.946204640773983,0.744144848504346,0.95343245405453,0.874181521958302,0.943486501110524,0.938444575999149,0.968155233191225,0.940344854000087,0.791505246701218,0.861002258352955,0.796047458105078,0.920197140713759,1.04460885821759,1.08485103944172,0.836385676587064,0.914385586063123,0.933154804353966,0.98254522089882,0.885025360590808,0.682021586494478,0.826762360052754,0.58334323801115,0.616120118158789,0.356226519694047,1.97532107094855,3.56178333922146,1.48192877321715,0.610688227421416,0.612474126437644,0.628140465536527,0.912060000462933,0.563512890516071,0.503958111134029,0.668809556018918,0.706633332547133,0.619918363801055,0.723129003398118,0.610950898190681,0.574990338083075,0.726200462070296,0.64195396165838,0.702128589045878,0.645127119256352,0.729224854821124,0.638557053920095,0.57679391659606,0.711277098683144,0.84636379097092,0.689554123248414,0.930168503253278,0.583947200809571,0.935621955943983,0.646145494451521,0.713512750022342,0.801336383798964,0.678113805591166,0.691211175321181,0.577676283820696,0.712618099374101,0.163384005745157,0.344062171384443,0.0734128356927073,0.476544156750802,0.577859652318604,0.680402250306554,0.774115696205103,0.731871269797876,0.689703720609235,0.62714565028123,0.664924055813895,0.672876412624686,0.732421857796296,0.746498195279503,0.676879194867477,0.590381797370707,0.685242536138361,0.726390161460538,0.602519617015819,0.750704927976958,0.622982432425756,0.603639793254222,0.869217336330666,0.763653571835933,0.627307208099296,0.592446903387412,0.683251133267345,0.713619568740158,0.754438790684101,0.699134067575343,0.626336881309802,0.869430273224944,0.823892185503257,0.817573646020141,0.372301550419071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C57BL/6J,4,0.58508128590061,0.785824125078605,0.657414464229209,0.747993538296511,0.566387774507105,0.497012072287988,0.469576759788358,0.613378621516379,0.722464070617587,0.711740355279461,0.709295503377197,0.458347757348792,0.587417039059796,0.817502701320715,0.593650102707348,0.670974746999551,0.573261720333741,0.839270913749944,0.840461843935292,0.839028869851595,0.879652709248877,0.682752680128187,0.69639260957212,1.05686748880306,0.82030238327095,0.892436676869694,0.619528494546906,0.602939097716806,0.757004036390237,0.782823663981161,0.871254268282228,0.688558558794304,1.25212335210589,0.787030212606578,0.953117749517049,0.747820834157487,0.945330571223045,0.723574537356803,1.10046979866681,1.05952090850325,1.14089652856378,0.957015267496931,0.890295581378579,0.785003963188863,1.05195167823115,1.28443247303149,0.844105048754794,0.946406126118991,1.10068468590136,1.1386676424664,1.08580845456277,1.07604569295794,1.08460212879091,0.882975776690517,0.839911106407497,1.09800652699942,0.790068632743032,0.494912337916749,0.499611404549131,2.09934391867766,1.79045071917039,1.23213928685933,0.487937154423258,0.840394153557325,0.730784966092398,0.697407580496035,0.633437622992369,0.656436169360315,0.412804634986899,0.571404215750792,0.527558738172559,0.679692822776093,0.836503304104519,0.743780807018364,0.600124431541771,0.653752331629579,0.639902857210895,0.787117455586451,0.722517204716338,0.752432278237273,0.764187586045904,1.02203006044071,0.91420280998134,0.791183993209615,0.752030510610367,0.95348716707556,1.18062436400783,0.737412593690488,0.804573109722721,0.689770090521311,0.487540311723611,0.615890412329986,0.661579255351248,0.204507266917883,0.492825865122087,0.412707052412618,0.557318979081499,0.781960570190936,0.931960239972119,0.986753149362989,0.962859225893842,0.936371780390199,0.765103914510964,0.608471765071222,0.813261540547279,0.888582891775188,1.20796504732362,1.10731150891598,0.964371989085816,0.853762652419668,0.624306192682903,0.647142780055358,0.202648025458484,0.590484264537732,0.553042996118345,0.811796704162372,0.855307352164511,0.926281754591382,0.88812011199687,0.798550144532786,0.895876293543553,1.0478233523728,0.79551807019074,0.662525135791508,0.415585798067686,0.625533105971752,0.642357117705305,0.582034363246707,0.371495625815433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C57BL/6J,5,0.789734202824666,0.883353207323599,0.643761947030457,0.692249553589198,0.634346645507538,0.802012815081876,0.399842191092658,0.64798842582256,0.737236280532458,0.955556905683801,0.821666058147171,0.879059092944774,0.807941210732563,0.780718757157645,0.584583422428123,0.605614839096049,0.708900870675474,0.650110759794052,0.766077744821706,0.727314772143243,0.512449563913909,0.846863231775553,0.875976978388511,1.01352021303091,0.910914619733619,1.00149782270801,0.950118355200492,0.73143572665151,0.711228670838165,0.786007068105059,0.963124775578602,0.889896123775754,0.729286485393619,1.09314535985741,0.884119398673681,0.81179335082547,1.1106955278363,0.740184961869517,0.965355490077216,1.02882700197847,0.860799111936758,0.924260665493116,0.95913062486585,0.855218555562131,0.817097913349434,0.849055750034511,0.92051700449017,0.959161670997706,0.814924945419311,0.679609773652825,0.729937896901739,0.894094514019631,0.857481843021245,0.902058202113367,0.790666455874059,1.01349538177975,0.942225556859927,1.00823327327228,0.683700389221933,2.30239452647794,2.36245449103728,1.89660576937972,0.952797576729823,0.685672824474051,0.768599086361385,1.11762888891319,1.32187614985503,1.08773817315259,1.04443184980586,0.738472597851659,1.01487251525609,1.54004505706092,1.23615533004554,1.56571971381286,1.2801293771421,0.944123402951118,0.838675211933148,1.4119926424108,1.39950086340333,1.25148627195383,1.20116096617675,1.37608789286473,1.3092552590436,0.99231161100399,1.36218027849147,1.22404162057051,1.31340422820496,1.15415043309883,1.27875151786594,0.999464078616357,0.981917002602562,0.964228015910483,1.12291728200354,1.23824858391018,1.11605475771676,1.38466397849201,1.10762428447356,1.21644020723494,1.0278908286173,1.02424742019581,0.929548516455405,0.73301629510461,1.01826628257162,0.889625451774197,0.912875554376267,0.869872340570091,0.854477683214203,0.956052590371239,1.06310049697414,0.841052317040979,0.636372445104979,0.775790922578729,0.876787317426524,0.815587654530292,0.791133083340316,0.913919763071865,0.870233940449987,0.596497275769135,0.649837928512436,0.670991058062624,0.756759832737206,0.876744546604084,0.833950771262242,1.13090995810159,0.878609760423313,0.979708346623853,0.655941138958198,0.833795138708144,0.923198786827626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C57BL/6J,6,0.666668666663667,1.03606971022439,0.668268409149098,0.567378376590281,0.562740911373372,0.542368878163193,0.658483189695159,0.762235673674633,0.540051026395758,0.591247739013765,0.868550260811403,0.551722555074358,0.590294559238578,0.665172408728243,0.848447536517269,0.815376123161711,0.753020288940182,0.828612561923712,0.557673341263105,0.935254926625772,0.946883132528332,1.00738914471464,0.857996438739048,0.996164254639877,0.899077057629409,0.804327255122772,0.889150905827202,0.983452874089834,0.999474806530354,0.986022819208562,0.825341680087035,0.967203816277739,0.983067817260505,0.781216714846499,0.973771647883744,0.939321504538722,1.09046473273249,0.95571549695038,0.843639535978884,0.897879044068731,0.927421994323811,0.916220740020899,0.889086672440382,0.869503114811365,0.73024531646716,0.959710836079748,0.887909154512255,0.783131605230635,0.951149947286032,1.00185611075976,1.05720307100071,0.924594565802282,0.865916085233822,0.878475004387338,0.623453553469168,0.855442445625524,0.858284140985179,0.398788303628769,0.637991727567407,1.47368491280267,2.48351097798616,2.58638076169083,1.52345936750687,2.05468270056474,1.94866293191568,2.00811412358295,2.06891729602171,1.87558704884038,1.50826128741379,1.84247119681994,1.24515166412235,1.82709426260509,1.57061474164311,1.8619787861305,2.1154684535057,1.64762215868135,1.46260684320079,1.2258957722598,1.43019753880364,1.54184319710029,1.76612158257704,1.83835980639748,1.32713994908014,1.46654169922152,1.04546108913191,1.18371336620541,1.48576538449978,1.39344257944927,1.17160597282344,1.08492626477563,0.785555783435453,1.21953069297624,1.15972836857985,1.33089815120801,1.07709258861272,0.893520875836461,1.20348572442256,0.90809256747928,0.749261562399199,0.89512513091746,0.822018112803956,0.754326778583983,1.02788612642106,0.970373410371263,0.57737567204262,1.00775708051759,0.960838811779698,0.936809063909088,0.7939854462702,0.71196917848395,0.698540144396393,1.00104173517169,0.984799415560798,0.985554609795362,0.890693861860267,0.969782621690724,0.96931940613562,1.03830738330334,1.2209459447494,1.06905882802481,0.968605240080349,1.06732713926997,0.863575320011714,0.962074379198984,1.0276313649467,1.00270085269735,0.906119687949053,1.09351466992141,0.67108668093871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C57BL/6J,7,0.614573836084811,0.664648946604313,1.03635477623361,0.913309975370417,0.961736912512403,0.647250252135052,0.617908749106389,0.750395155160859,0.790557117199988,0.814548545719243,0.792830092488646,1.05508398823137,0.697014984694654,0.675676533392849,0.690124304423164,0.855660628468502,1.02126522836463,0.643107818850515,0.8917760057573,0.909279568303024,0.653248719010523,0.805735274971459,0.659863285503562,0.936552543462814,1.10687493020265,0.962226815488139,0.997257572880079,0.858549163802904,1.13762935772402,1.12688286880225,1.02336807758608,0.928530260381666,0.88203105261537,0.90108631970281,0.845221930093577,1.05018918930511,1.03991046623148,0.916956075526219,0.660941752350387,0.711940150418403,0.771283850328644,0.800487073946579,0.496729414380819,0.725157454166565,1.07765326313966,1.07748683931122,0.87129813751921,0.685826751689764,0.86865515469476,0.687144574792428,0.877820849857443,0.839868309783014,0.770722892989288,1.0315007944199,0.683068322595429,0.786410692817549,0.968068868073617,0.833137310278311,0.706911042651211,2.32556076869406,2.9196639075985,1.59314814125994,2.42765630003737,2.52062240990858,2.52758358472628,2.14351116421425,1.98437734426808,1.98095501659623,2.21880170362293,2.02371759118927,1.69126500978804,1.6906836224176,1.8063567999952,2.00842060667912,1.49540737667775,1.24225082455642,1.46318009827909,1.51820160423809,1.45467556520346,0.869294988929407,0.656266883380704,1.34130554146159,0.905220660637197,1.32272215105399,1.32103091056442,1.22809251370661,1.31913085864224,1.00239297018019,1.28527575942977,0.64698583189021,0.872526663075563,0.814744404365224,0.646990039421869,0.853881074206993,0.783270139294938,0.698367938681164,0.551286979107373,0.411458246835434,0.723215120908787,0.484730853154614,0.306013979346623,0.629077013479978,0.824393649228867,0.742038408709414,0.901456167665529,0.728493193745373,0.725579385349697,0.628237039482533,0.755282434295645,0.827813988768008,0.665747366164941,0.616485018291424,0.74039696559796,0.691492829560317,0.882875919305136,0.600282248428002,0.469318773448401,0.629608432105049,0.703407973922515,0.517516398022538,0.527651084208747,0.64038955158386,0.65894739294322,0.822151716196253,0.952168344125951,0.8550075373287,0.81829232755375,0.767296046009767,0.528469908740738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C57BL/6J,8,0.978443718928744,0.937426974933692,0.746972333267215,0.651047019977991,0.944998765431292,0.8045009495195,0.806752130458916,0.82066639588406,0.970592087336385,0.838969539905287,0.84454563721171,0.675513302772212,0.511743099611514,0.824306038097771,0.654737351920601,0.856085146336378,0.794760620844066,0.824825974911611,0.722837003295579,0.717593276941131,0.732134171067329,0.856690596293538,0.876062466063034,0.923961038139596,0.812366159916683,0.838171621248696,1.02526527732528,0.747380908387565,0.816685441961047,0.905163521138584,0.72277397727244,0.878163804006215,1.03128161904389,0.825483090882747,0.592471377649025,0.531565925669934,0.947663852733541,0.809987379874252,0.719504459101309,0.606379144320339,0.737716371273164,0.8860040757368,0.746132621515029,0.779961608741809,0.905816022527018,0.669558809963696,0.54047880007761,0.454082836299967,0.587344683961452,0.727166571166622,0.704780580511883,1.10722280202917,1.23616899240265,0.934867548550774,0.91951007486475,0.915945231259308,0.887485148545534,0.634419769903527,0.374616248090407,1.94660490769613,4.39033129602868,2.12023135530064,2.09895053141643,2.10044717461148,2.34693805248929,2.15643896273463,2.50941890130409,2.09479131816672,1.78670410408538,1.75324286838862,1.69838305455513,1.64499108406905,1.55933447342127,1.48588727701667,1.3639600841341,1.06760604469377,0.886600310800256,1.05356326604317,1.13242223181599,1.17566439844786,1.12988499906456,0.96323926876394,1.15595987050685,1.05074201294979,0.998924755257705,1.20806659124772,0.851402829322159,0.658622805557172,0.847874204505991,0.8329269008876,1.03116460589202,0.763404363507455,0.798720921918984,0.906472037933634,1.04196102507617,0.93034790386297,0.566134652220162,0.888635908444948,0.740938144066921,0.797871891694121,0.843149914177649,0.557386759799693,0.74449154909016,0.854903503326545,0.704639308835063,0.957530678359707,0.641941845756556,0.857430528445956,0.527515771222898,0.745381408705935,0.878966628111292,0.99790051831054,0.916022864828651,0.515981158140058,0.680047710744539,0.915062171536873,0.5171254951922,0.449518260659861,0.676990152562552,0.570291251126221,0.615350306735927,0.620725024109352,0.649517427702205,0.476806972357671,0.554018050247463,0.558774054913473,0.428344228136411,0.796342263100484,0.517163309689395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C57BL/6J,9,0.624608410659564,0.927281630478153,0.623862520467807,0.985774145870476,0.762487814110276,0.651539714829418,0.681501610008696,0.481989972233171,0.396281185243228,0.661111858076142,1.01111824783806,0.791687438323989,0.749407840305338,1.02117818664956,0.809808550763012,0.944701069709943,0.676444052051281,1.07643284354699,0.815246656608361,0.71996643440279,0.870580649145538,0.98888511859456,1.16948616447091,0.999127452663906,0.880452913751402,0.916596421550946,1.02285488272341,1.11607651071859,0.876877604534027,0.960925537640086,0.820750401901956,0.873353434883165,0.809055965651052,0.775717875404597,1.2198315457472,0.971675300133171,0.703544123231325,0.498824061613355,0.779633532144715,0.662502075468447,0.760957656874254,0.981505872513139,1.06532879640252,0.873926261827113,0.99762523580306,0.748710298520804,0.786012510502643,0.59552068720481,0.778687000305286,0.993302516300492,0.784721394296515,0.853893305851368,0.780565037506663,0.811271704041117,0.648330848324286,0.679689144634026,0.819073256796973,0.588585875920696,0.447962796074257,3.618219697279,3.2012001221764,2.31588286500946,2.29299357948415,2.34919421173398,2.1408270468313,2.16942299036198,1.53396512346272,1.75880376013547,1.73705014959909,2.12400201401871,1.26580536506298,1.7156846382065,1.7858508398582,1.802742355413,1.61869851698483,1.84382042991658,1.56188721317087,1.32506687462264,1.27912300685535,1.2993503077393,1.63434540073048,1.21529310593508,1.10729700923766,0.889848988436927,1.1620197454815,1.14885237423168,1.127318549085,1.3166341346192,1.19007114633258,1.27971094826571,0.982985249126354,1.0988594592172,0.914080229885028,0.816895818190899,0.900322719917697,0.765536921237492,0.973231786940352,0.958787718365692,0.908338470933483,0.819685915457866,0.702786833494576,0.893855879509294,0.669490685355501,0.608123616819256,0.555702658302481,0.52849892252597,0.876773124081202,0.596325787170439,0.539359805695604,0.60063013207427,0.674879083820041,0.51369262318152,0.681709941576654,0.658594125560062,0.743798061005509,0.647148961042029,0.769995382381537,0.59024326435048,0.822783959763707,0.829759268971697,0.892241621485521,0.648863964513707,0.669494087601476,0.571815918320262,0.459104079219032,0.633203144513846,0.702561978286139,0.565365270324318,0.579527489521516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C57BL/6J,10,0.691524563715724,0.507148455144601,0.548580390138441,0.710587315770084,0.625143894546599,0.833024009257836,1.06231424520033,0.81762420055508,0.795147854874244,0.449686928132599,0.79212828646768,0.854806280848344,0.972907669480169,1.01376284756895,1.10984628565301,1.09779293736721,0.878050175736621,0.965930524301711,0.984280673611163,0.974321473299923,0.893147306501627,1.1898489633376,0.76457802450473,1.04802226439454,1.19912097434375,1.00852923716778,1.20713802948222,1.15928157829657,1.24235712346419,1.07377113224581,1.08426708476791,1.32890301460348,1.32266183634871,0.912036792630161,1.09797616853312,1.07560654723019,1.17096237723032,1.14815329986897,1.17003746378766,0.971318977244631,1.14586022998735,1.19029968215292,1.18514021673949,1.41334595120154,1.08621918189245,1.33542922771004,0.912792114582748,1.08897607360717,0.894197591885224,0.942439446920125,0.896624596286911,0.993334675614306,0.792414664175266,0.982030832283567,1.07464107703198,0.756455256810048,1.02597492930166,1.0496476128259,0.998484629604059,3.75030340994788,1.56715113076776,2.70343996912576,3.49250545215513,3.44938126496784,2.80598022088539,3.04097060528743,2.67484930001258,2.37380709222782,2.30944699970457,2.19304304056664,2.17853674133197,1.59140709925385,2.12154506066792,2.16129631882761,1.78524757075563,2.03563489959385,1.88093797523115,1.88683759531951,1.77731182782688,2.16829746319293,1.94411159373347,1.67488453996752,1.80464662592,1.71407752968697,1.77075831213636,1.86603170748338,1.28763042489338,1.44411356894117,1.95565075841493,1.72132235989273,1.44778512831766,1.54024171984645,1.76666427672794,1.56433074081751,1.43753218321462,1.48188577307579,1.57039839248234,1.69527608371026,1.48333411984998,1.43654291810428,1.16255872014182,1.24337551313618,1.39785311579341,1.43238763375468,1.55947216853795,1.36288537872983,1.09406703024388,1.06521990426599,1.04600722325953,1.30210427983152,1.5051668419887,1.16040816573786,1.3121527688836,1.14418355170838,1.23429642576922,1.06883820623662,1.32195494964423,1.59701975914862,1.38344401163666,1.09492749633125,1.16624587649622,0.9891557005851,1.09154167223346,1.50867476798532,1.41456691448498,1.39274166065833,1.31006636812373,1.06032825106191,0.518601645453104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
